,codpro,codfor,estoque,min_dt_estoque
2304,047112,00503,2.0,2024-01-04
2305,047140,00503,1.0,2021-09-21
2306,047170,00502,1.0,2021-01-07
2307,047176,00502,1.0,2019-05-04
2308,050797,02555,1.0,2019-07-02
2309,050841,00463,1.0,2020-12-14
2310,047210,00503,2.0,2023-07-13
2311,047232,00503,1.0,2019-05-30
2312,050887,00466,1.0,2020-05-21
2313,047270,00503,1.0,2020-09-14
2314,050943,02673,12.0,2019-09-04
2315,047284,00502,2.0,2019-07-26
2316,050969,02673,2.0,2024-05-07
2317,050991,02530,1.0,2019-08-12
2318,050993,02530,1.0,2019-08-12
2319,051003,02530,1.0,2019-08-12
2320,051005,02530,1.0,2020-07-03
2321,051045,00427,4.0,2020-01-27
2322,047386,00502,1.0,2019-05-04
2323,051049,00417,2.0,2019-08-12
2324,051057,00990,1.0,2019-08-22
2325,047412,00417,4.0,2019-07-25
2326,051121,01652,3.0,2019-08-02
2327,047454,00261,1.0,2020-08-27
2328,051203,01652,1.0,2019-09-30
2330,047528,00502,1.0,2019-05-29
2331,047558,00482,1.0,2019-04-22
2332,047566,00527,1.0,2019-06-07
2333,047582,00527,1.0,2019-04-05
2334,051329,00360,1.0,2020-06-02
2335,047630,00502,1.0,2019-05-04
2337,051431,00449,15.0,2019-11-26
2338,051433,00449,3.0,2020-03-13
2339,051459,00449,1.0,2019-11-26
2340,047708,00463,1.0,2019-05-07
2341,047710,00463,3.0,2019-05-07
2342,047714,00463,1.0,2022-04-14
2343,047716,01652,2.0,2019-05-14
2344,051485,00449,2.0,2020-01-25
2345,047722,01652,1.0,2021-03-26
2346,047724,01652,1.0,2019-04-30
2347,047742,01652,1.0,2024-07-27
2348,047758,01652,3.0,2019-06-07
2349,047760,00527,3.0,2019-05-13
2350,047762,01652,2.0,2021-03-26
2351,047768,00463,1.0,2021-03-11
2352,047784,00417,2.0,2022-10-27
2353,047786,00417,2.0,2022-10-27
2354,051545,00520,1.0,2019-08-28
2355,051569,00449,2.0,2019-10-25
2356,047876,00171,5.0,2020-12-08
2358,051651,00419,1.0,2023-10-20
2359,051653,00419,2.0,2023-12-22
2360,047906,00198,2.0,2019-12-18
2361,047910,00198,1.0,2019-10-04
2362,051663,00419,2.0,2019-12-02
2363,048020,00506,4.0,2020-05-15
2364,051793,01652,1.0,2023-05-09
2365,051819,00506,1.0,2020-10-20
2366,051843,01652,2.0,2019-10-29
2367,051851,01652,2.0,2024-06-24
2368,048040,00506,8.0,2020-07-27
2369,051891,00338,4.0,2019-12-10
2370,048106,00507,4.0,2019-05-09
2371,048110,00507,1.0,2019-08-29
2372,051901,00338,4.0,2020-08-03
2373,051947,00338,2.0,2022-05-11
2374,052021,00616,2.0,2020-02-06
2375,052035,00254,4.0,2021-10-22
2376,048208,00198,2.0,2019-04-27
2377,048230,02625,1.0,2019-06-11
2378,048232,02625,4.0,2019-06-11
2379,048252,02625,1.0,2019-06-11
2380,048330,00506,20.0,2020-02-04
2381,052113,02613,1.0,2022-10-19
2382,052145,02613,1.0,2021-02-03
2383,052153,02613,1.0,2020-05-12
2384,048446,00506,12.0,2019-07-15
2385,048454,00506,12.0,2019-09-13
2386,048456,00506,12.0,2019-05-30
2387,048464,00506,8.0,2019-07-15
2388,052223,02613,1.0,2019-12-10
2389,052227,04845,2.0,2020-06-17
2390,052229,04845,6.0,2020-01-16
2391,052245,00451,1.0,2020-04-23
2392,048508,00506,8.0,2019-09-13
2393,052327,00502,1.0,2019-10-09
2394,052329,00055,2.0,2019-10-15
2395,052333,04845,3.0,2021-12-31
2397,052347,04845,1.0,2021-02-17
2398,048534,00506,16.0,2019-12-05
2399,048590,00261,3.0,2019-07-26
2400,048894,04303,1.0,2019-05-09
2401,052713,03115,2.0,2020-03-09
2402,052719,00463,2.0,2019-11-06
2403,052799,00323,1.0,2019-10-01
2404,049196,03488,4.0,2019-08-26
2405,049202,03488,2.0,2019-08-28
2406,049220,03488,2.0,2019-08-28
2407,049224,03488,1.0,2024-03-27
2408,053267,02631,4.0,2019-10-16
2409,053313,02631,1.0,2019-10-16
2411,053339,02631,1.0,2020-09-12
2412,049444,03488,1.0,2023-05-05
2413,049446,03488,1.0,2021-07-26
2414,049460,03488,1.0,2024-07-02
2415,049474,03488,1.0,2022-05-20
2416,053507,00360,2.0,2022-03-30
2417,049516,00417,1.0,2020-03-19
2418,049534,00253,1.0,2019-07-02
2419,049538,03488,1.0,2020-01-03
2420,049560,00444,4.0,2019-09-19
2421,053485,02631,1.0,2019-12-27
2422,049642,00265,1.0,2019-06-19
2423,049644,00441,2.0,2019-11-09
2424,049654,01652,3.0,2019-06-07
2425,049664,01652,2.0,2019-06-07
2426,049666,01652,4.0,2019-08-02
2427,049670,03115,1.0,2019-07-09
2428,049712,00171,6.0,2019-06-01
2429,049726,01652,2.0,2021-01-25
2430,049728,00417,2.0,2022-03-09
2431,053637,00244,1.0,2020-05-27
2432,053643,00244,2.0,2019-12-26
2433,053645,00244,1.0,2021-03-10
2434,049762,01652,2.0,2019-06-24
2435,049764,00395,2.0,2019-12-30
2436,049766,00230,1.0,2019-07-04
2437,049780,00395,6.0,2019-10-21
2438,053657,02927,2.0,2021-10-04
2439,053667,00589,5.0,2020-08-24
2440,053669,00589,2.0,2022-11-07
2441,053679,00589,1.0,2022-03-17
2442,053683,00589,6.0,2021-04-24
2443,053687,00463,2.0,2023-01-19
2444,049808,00481,1.0,2019-06-21
2445,049812,00265,1.0,2019-06-19
2446,049822,00440,1.0,2019-06-24
2447,049834,00440,2.0,2022-04-02
2448,049840,00440,2.0,2023-10-25
2449,049852,00440,2.0,2019-10-16
2450,049866,02525,2.0,2020-01-03
2451,053757,01652,2.0,2024-05-18
2452,049888,02525,2.0,2021-07-12
2453,053781,01652,2.0,2019-11-09
2454,053797,01652,2.0,2020-10-29
2455,049942,00124,2.0,2019-06-08
2456,049948,02525,1.0,2019-07-16
2457,049950,02525,1.0,2019-07-16
2458,053811,00523,1.0,2019-11-06
2459,053863,01652,1.0,2024-01-09
2460,053917,00523,4.0,2019-11-06
2461,050048,02525,1.0,2019-07-16
2462,050062,02525,12.0,2019-07-16
2463,054011,00360,2.0,2022-02-08
2464,054023,01652,5.0,2022-07-09
2465,054259,00446,1.0,2019-12-07
2466,050348,02530,4.0,2020-10-09
2467,054275,00446,2.0,2020-11-13
2468,054293,00446,1.0,2021-01-06
2469,054327,00504,1.0,2020-08-18
2470,054329,00504,2.0,2022-05-24
2471,050444,00198,4.0,2019-07-03
2472,050446,00198,2.0,2019-12-18
2473,050448,00198,1.0,2019-07-03
2474,054361,03049,1.0,2021-03-11
2475,054387,00417,2.0,2020-08-12
2476,050496,00261,1.0,2019-07-26
2477,054423,00527,1.0,2020-02-27
2478,054433,00527,2.0,2020-08-22
2479,054435,00527,1.0,2020-05-04
2480,050542,02530,1.0,2020-10-09
2481,054451,00193,3.0,2019-12-06
2482,054457,02530,1.0,2020-09-11
2483,054527,00419,11.0,2019-12-02
2484,054547,00523,4.0,2024-04-01
2485,054557,00523,4.0,2019-12-13
2487,050616,02530,1.0,2020-09-11
2488,050644,02530,1.0,2021-03-23
2489,050686,00419,1.0,2020-01-30
2490,050706,01652,2.0,2019-08-02
2491,050708,01652,2.0,2019-08-02
2492,050736,01652,1.0,2020-07-17
2493,050752,01652,1.0,2019-08-02
2494,050754,00395,4.0,2021-03-23
2495,050796,02555,1.0,2019-07-02
2496,050846,00463,2.0,2020-02-06
2497,050848,00463,1.0,2020-12-14
2498,050874,02530,1.0,2019-08-12
2499,050964,02673,1.0,2020-09-24
2500,051016,02530,1.0,2019-08-12
2501,051022,02530,1.0,2019-08-12
2502,051050,00419,4.0,2022-11-22
2503,054563,02631,1.0,2020-10-28
2504,054593,02631,1.0,2021-09-13
2505,054595,02631,1.0,2020-10-21
2506,051164,00502,4.0,2019-11-09
2507,051192,00419,4.0,2023-10-20
2508,054617,00123,1.0,2021-12-27
2509,051276,02927,6.0,2019-09-24
2510,051310,02530,1.0,2019-09-25
2511,051328,00397,1.0,2019-08-23
2512,054707,01652,1.0,2020-11-23
2514,051398,00444,2.0,2021-07-28
2515,051420,00254,1.0,2019-08-24
2516,051458,00449,2.0,2019-09-20
2517,054801,00463,1.0,2021-05-03
2518,051466,00449,3.0,2022-08-20
2519,054871,00135,5.0,2019-12-18
2520,051542,00449,2.0,2023-05-30
2521,054879,00274,8.0,2019-12-10
2522,054883,00441,3.0,2021-02-04
2523,054887,00441,17.0,2019-12-09
2524,054893,00441,10.0,2021-02-04
2525,054899,00441,7.0,2020-02-14
2526,054911,00441,10.0,2021-02-04
2527,054947,00274,1.0,2021-02-04
2528,054975,00261,1.0,2020-11-10
2529,054979,00261,2.0,2023-06-14
2530,051652,00419,1.0,2023-10-20
2531,054995,00338,6.0,2020-02-12
2532,055019,00261,1.0,2020-08-27
2533,055035,01652,1.0,2020-03-23
2534,051742,01652,1.0,2021-01-22
2535,055039,01652,4.0,2020-09-16
2536,055055,00417,7.0,2021-04-20
2537,055091,00502,1.0,2020-02-12
2538,051792,01652,1.0,2023-05-09
2540,055141,00502,1.0,2020-02-12
2542,055219,00417,2.0,2020-08-31
2543,051906,00427,1.0,2019-09-04
2544,051924,00265,1.0,2021-02-23
2545,051928,00265,1.0,2021-02-23
2546,055261,00417,8.0,2022-06-22
2547,055291,01652,3.0,2024-01-05
2548,055297,01652,1.0,2020-08-26
2549,052024,00573,1.0,2022-11-04
2550,052034,01652,6.0,2019-10-30
2551,052108,02613,1.0,2022-05-20
2552,052172,02613,3.0,2020-01-20
2553,055455,00502,1.0,2020-03-25
2556,055485,02530,1.0,2022-05-25
2558,052230,02613,1.0,2020-01-20
2559,055549,00503,2.0,2020-09-14
2560,052326,04845,1.0,2024-03-20
2561,052332,04845,6.0,2024-06-13
2562,055603,01652,3.0,2021-04-22
2563,055629,00261,70.0,2020-02-10
2564,052366,00573,3.0,2020-06-15
2565,055663,00427,2.0,2020-02-21
2566,055667,00427,8.0,2020-02-21
2567,055669,00427,3.0,2020-02-21
2568,052384,00451,1.0,2020-05-14
2569,052402,00323,1.0,2019-10-02
2570,055685,00397,1.0,2024-01-08
2571,055711,02631,3.0,2020-03-13
2572,055725,02631,1.0,2020-03-13
2573,055787,01652,10.0,2020-08-26
2574,055799,01652,14.0,2021-03-29
2575,055809,00481,1.0,2021-03-18
2576,055851,02631,1.0,2020-03-13
2577,055853,02631,1.0,2020-03-13
2578,055855,02631,1.0,2020-03-13
2579,055861,02631,2.0,2020-03-13
2580,056003,01652,1.0,2024-05-15
2581,056061,00444,5.0,2020-06-15
2582,056083,00440,1.0,2020-10-14
2583,056117,01652,1.0,2020-03-24
2584,056129,00244,1.0,2022-05-31
2585,056195,00502,1.0,2020-03-25
2586,056227,00353,1.0,2020-12-17
2588,052630,00444,4.0,2020-01-02
2589,056277,00444,2.0,2020-07-30
2590,056285,02625,1.0,2020-07-31
2591,056297,00589,3.0,2020-07-15
2594,056327,00150,1.0,2020-05-11
2595,052766,01652,2.0,2024-05-18
2596,052770,03049,2.0,2019-10-19
2597,056425,01652,1.0,2020-05-23
2598,056445,00616,3.0,2021-02-19
2599,056451,00616,1.0,2020-05-25
2600,056463,01652,1.0,2020-04-03
2601,056481,00515,2.0,2020-12-01
2602,052858,02631,1.0,2020-02-18
2603,056515,00515,2.0,2020-07-01
2604,056541,01652,2.0,2020-12-21
2605,056647,00572,1.0,2021-04-07
2606,056651,00274,2.0,2020-05-21
2607,056655,00502,1.0,2020-10-01
2608,056657,00274,2.0,2020-05-21
2609,056667,03488,2.0,2021-03-11
2610,056671,03488,1.0,2021-01-27
2611,056685,01652,4.0,2022-01-11
2612,056693,00471,3.0,2021-04-01
2613,056695,00471,2.0,2021-04-14
2614,056725,00397,4.0,2021-10-30
2615,056749,02530,1.0,2021-07-31
2616,056755,00527,1.0,2020-07-30
2617,056757,00527,4.0,2020-07-30
2618,056765,00527,1.0,2022-11-04
2619,053412,02631,1.0,2020-05-16
2620,056777,00471,1.0,2021-04-01
2621,056779,00471,6.0,2021-04-14
2622,056781,00471,2.0,2021-04-14
2623,056783,00471,3.0,2021-04-01
2624,056785,00471,2.0,2021-04-14
2625,053436,00360,2.0,2019-10-31
2626,053448,00360,2.0,2021-05-27
2627,056829,00261,2.0,2020-08-27
2628,056873,00360,3.0,2020-07-24
2629,053534,00360,1.0,2020-10-31
2630,056899,00360,3.0,2023-02-10
2631,056929,00254,2.0,2020-11-17
2632,056971,00265,1.0,2022-05-05
2633,056975,00265,1.0,2021-02-05
2634,053648,00244,1.0,2019-12-26
2635,053656,02927,4.0,2021-10-04
2636,053682,00589,2.0,2021-04-24
2637,053686,00463,2.0,2023-01-19
2638,053690,00463,1.0,2019-12-13
2639,053714,00353,2.0,2023-04-12
2640,053756,01652,2.0,2024-05-18
2641,057133,00261,3.0,2020-08-27
2642,057141,03115,1.0,2020-12-07
2643,057145,00360,1.0,2021-01-05
2644,057167,00449,6.0,2024-07-09
2645,053802,01652,7.0,2022-07-15
2646,053820,00523,1.0,2019-11-06
2647,057169,00449,4.0,2024-07-09
2648,057179,00449,4.0,2023-04-20
2649,057239,02918,1.0,2021-07-20
2650,053848,02631,1.0,2020-02-13
2651,053862,01652,1.0,2024-01-09
2652,053864,01652,2.0,2020-10-29
2653,057247,00470,2.0,2021-05-19
2654,057249,00471,2.0,2021-04-01
2655,057251,00471,8.0,2021-04-01
2656,053872,00523,2.0,2021-09-03
2657,053902,02631,1.0,2020-11-06
2658,057313,02932,48.0,2020-07-18
2659,057379,00527,1.0,2020-09-01
2660,057425,00461,8.0,2020-08-12
2661,057451,00265,1.0,2020-08-07
2662,057490,00285,2.0,2020-08-21
2663,054090,00138,6.0,2019-12-03
2664,054094,02625,2.0,2019-12-03
2665,054122,01652,4.0,2020-01-08
2667,054260,00446,3.0,2019-12-07
2668,057608,03115,2.0,2024-05-08
2669,054274,00446,1.0,2020-08-17
2670,054304,00446,1.0,2021-09-15
2671,057642,02631,2.0,2020-10-21
2672,057658,02631,2.0,2021-02-04
2673,054320,00253,1.0,2021-07-22
2674,054358,00193,8.0,2019-12-06
2675,057694,02932,1.0,2020-08-05
2677,057702,02631,3.0,2021-02-04
2678,057720,02932,1.0,2020-08-05
2679,057724,02932,1.0,2020-08-05
2680,057730,02631,1.0,2020-10-21
2681,057732,02631,2.0,2020-11-06
2682,054418,04469,2.0,2024-05-15
2683,054432,00527,3.0,2020-10-28
2684,057742,02932,1.0,2020-09-03
2685,057744,02631,2.0,2020-10-21
2686,057746,02932,2.0,2020-10-24
2687,057752,02631,2.0,2020-10-21
2688,054448,00193,8.0,2019-12-06
2689,054456,02530,1.0,2020-01-02
2690,054462,00417,2.0,2020-01-17
2691,054470,02631,2.0,2020-05-16
2692,057780,02932,2.0,2020-08-05
2693,057782,02932,1.0,2020-08-05
2695,057816,02631,1.0,2020-10-21
2696,054490,02631,2.0,2019-12-27
2698,057870,02932,48.0,2020-08-05
2699,057876,01652,1.0,2020-10-29
2700,057900,02932,2.0,2020-08-05
2702,058006,02932,8.0,2020-09-18
2703,058026,02932,4.0,2021-03-01
2704,058028,02932,4.0,2021-08-01
2705,058042,02932,16.0,2020-08-18
2706,058044,02932,4.0,2020-08-18
2707,058068,02918,1.0,2023-06-08
2708,058072,02918,1.0,2021-12-22
2709,054528,00419,10.0,2019-12-02
2711,054572,00523,3.0,2020-10-26
2712,054612,00522,1.0,2023-06-12
2713,054618,00123,2.0,2021-12-27
2714,054626,01652,4.0,2021-04-20
2716,058190,00265,2.0,2023-10-24
2717,058206,00482,1.0,2021-03-10
2718,054718,01652,3.0,2020-12-09
2719,058242,00360,1.0,2022-03-09
2720,054744,01652,3.0,2020-11-23
2721,054756,01652,8.0,2020-05-04
2722,054810,00431,18.0,2019-12-18
2723,058248,00265,2.0,2020-10-30
2724,058256,02918,1.0,2022-11-16
2725,058292,00253,1.0,2021-02-12
2726,058296,00265,5.0,2020-09-09
2727,058330,02976,1.0,2020-09-02
2728,058364,02976,20.0,2021-02-05
2729,054902,00441,10.0,2021-02-04
2730,054908,00441,39.0,2021-02-04
2731,054932,00274,10.0,2019-12-09
2732,054944,00274,10.0,2021-02-04
2733,054952,00274,9.0,2020-09-30
2734,054970,00261,1.0,2020-02-10
2735,054988,00470,2.0,2020-03-24
2736,055026,00261,1.0,2020-02-10
2737,058434,01652,4.0,2021-01-12
2738,058436,01652,4.0,2021-01-12
2739,058442,01652,4.0,2021-01-12
2740,058444,01652,1.0,2021-01-12
2741,058446,01652,4.0,2020-10-24
2742,058450,01652,4.0,2021-03-26
2743,058474,02932,4.0,2022-03-21
2744,055104,00417,1.0,2020-12-01
2745,055158,00502,2.0,2020-02-12
2746,055210,00417,2.0,2020-04-23
2747,055218,00417,2.0,2020-01-17
2748,055244,00417,8.0,2020-03-02
2749,055260,00417,1.0,2020-07-31
2750,055286,01652,1.0,2021-07-16
2751,055358,01652,1.0,2020-11-25
2752,055428,00338,1.0,2020-10-14
2753,055430,00338,1.0,2020-01-18
2754,055468,00502,6.0,2021-02-26
2756,058544,02980,1.0,2024-01-03
2757,058556,02980,2.0,2023-01-28
2758,058574,02932,2.0,2022-05-06
2759,058576,02932,1.0,2023-02-24
2760,058578,02932,1.0,2022-05-06
2761,058580,02932,2.0,2021-06-24
2762,058582,02932,1.0,2021-03-01
2763,055560,00573,1.0,2024-01-25
2764,058592,02932,1.0,2022-05-06
2765,058654,00397,2.0,2021-08-24
2766,058668,02980,1.0,2021-04-17
2767,058674,02932,2.0,2022-05-10
2768,058688,02980,1.0,2022-12-21
2769,058704,02980,1.0,2021-10-23
2770,058712,02932,1.0,2021-03-01
2771,058732,02980,1.0,2020-11-23
2772,058784,02980,1.0,2020-12-21
2773,055618,00427,1.0,2020-06-09
2774,055624,00427,2.0,2020-02-27
2775,055630,00441,20.0,2022-03-30
2776,055650,00427,1.0,2020-07-17
2777,058786,02980,1.0,2020-11-23
2778,058792,02980,4.0,2023-07-12
2779,058806,02980,1.0,2021-01-28
2780,058814,00397,1.0,2022-01-05
2781,058840,02932,3.0,2020-09-28
2782,058898,02932,1.0,2020-09-28
2783,058906,02932,16.0,2021-01-12
2784,055672,00261,1.0,2020-02-10
2785,055696,02631,5.0,2020-05-16
2787,058948,02530,3.0,2024-07-17
2788,058976,03488,1.0,2020-10-21
2789,059004,00265,1.0,2023-05-31
2790,055798,01652,17.0,2020-03-23
2791,055800,01652,2.0,2020-03-23
2792,055804,00481,1.0,2022-04-29
2793,055824,00616,2.0,2020-07-01
2794,055852,02631,3.0,2020-03-13
2795,055854,02631,1.0,2020-03-13
2796,059070,02932,3.0,2020-09-29
2800,059110,01652,2.0,2020-12-15
2801,055878,02631,2.0,2020-05-16
2803,059122,01652,4.0,2024-02-16
2804,055922,00353,1.0,2020-05-07
2805,059160,02932,1.0,2022-05-06
2806,059194,02932,12.0,2023-03-21
2808,059262,02334,2.0,2021-10-11
2809,056002,01652,1.0,2023-11-07
2810,056020,02631,3.0,2020-05-16
2811,059308,00360,2.0,2024-01-17
2812,059338,00427,2.0,2023-01-30
2813,059390,02932,8.0,2022-10-19
2815,059402,02932,1.0,2022-09-14
2816,059410,02932,4.0,2023-02-16
2817,056118,01652,1.0,2020-04-22
2818,056128,00244,2.0,2020-11-20
2819,056130,00244,1.0,2020-05-27
2822,059482,00444,14.0,2020-10-07
2823,059502,00419,1.0,2023-10-20
2824,056164,00261,5.0,2020-03-05
2825,056172,00261,3.0,2021-05-17
2826,059522,00261,1.0,2020-10-30
2827,059586,00261,1.0,2020-12-08
2828,056238,00261,2.0,2020-08-27
2829,056244,00573,1.0,2020-05-29
2830,056282,00261,1.0,2020-03-27
2831,059626,02927,4.0,2021-02-08
2832,059632,00395,2.0,2021-01-18
2833,059666,00419,2.0,2023-10-20
2834,056338,00353,2.0,2020-07-21
2836,059768,00419,1.0,2021-08-13
2837,056410,00895,3.0,2020-09-15
2838,056426,01652,1.0,2020-05-23
2839,056444,00616,2.0,2020-07-01
2841,059802,00419,2.0,2023-11-09
2842,059812,00419,4.0,2024-01-31
2843,059816,00419,2.0,2021-09-16
2844,059818,00419,2.0,2020-11-10
2845,059846,02927,6.0,2021-01-19
2846,056496,02530,2.0,2021-09-22
2847,059988,00261,4.0,2023-09-21
2849,060070,00573,2.0,2021-02-02
2850,060082,04469,8.0,2020-12-04
2852,060102,02927,2.0,2021-03-29
2853,060116,00527,1.0,2021-05-13
2855,060242,02932,4.0,2022-08-26
2856,060250,00244,3.0,2020-11-20
2857,060270,02530,2.0,2021-09-22
2858,060272,02530,2.0,2021-09-22
2860,060359,01652,2.0,2020-12-15
2861,060387,00471,4.0,2021-02-10
2862,060397,00471,2.0,2021-02-10
2863,060427,00471,1.0,2021-02-10
2864,060431,00471,1.0,2021-02-10
2865,060483,00449,4.0,2024-09-11
2866,056542,01652,2.0,2020-12-17
2867,060509,01652,4.0,2021-01-07
2868,056576,00417,6.0,2020-05-28
2869,056582,00417,4.0,2021-02-11
2870,056598,00265,2.0,2020-06-03
2871,056620,01652,3.0,2020-07-30
2873,056690,00471,1.0,2021-04-01
2874,056692,00471,3.0,2021-04-01
2875,056694,00471,5.0,2021-04-14
2876,056710,01652,7.0,2021-09-01
2877,056724,00360,3.0,2023-03-13
2878,056728,00360,4.0,2020-08-18
2879,056738,00360,3.0,2020-06-26
2880,056750,00527,5.0,2020-07-30
2881,056774,00471,4.0,2021-04-01
2882,056778,00471,2.0,2021-04-01
2883,056780,00471,2.0,2021-04-01
2885,056830,00261,4.0,2020-08-27
2886,056864,00147,1.0,2024-01-02
2887,056872,00360,2.0,2021-05-27
2888,056876,00360,2.0,2020-08-18
2889,056968,00265,2.0,2021-03-18
2890,060667,01652,2.0,2021-01-22
2891,060687,00498,7.0,2020-12-03
2893,060711,02932,2.0,2023-10-16
2894,060741,01652,1.0,2021-03-26
2895,060759,00471,3.0,2021-02-10
2896,060763,00471,2.0,2021-02-10
2897,062973,00171,2.0,2023-10-23
2898,060805,01652,2.0,2021-03-26
2899,057108,00449,1.0,2021-04-09
2900,060861,02932,2.0,2021-09-27
2901,057132,00323,2.0,2020-07-07
2902,057178,00449,2.0,2022-05-17
2903,057184,02918,1.0,2020-08-13
2904,057238,02918,1.0,2020-09-14
2905,060945,00338,4.0,2021-03-05
2906,057248,00471,1.0,2021-04-01
2907,057250,00471,7.0,2021-04-01
2908,057254,00471,1.0,2021-04-01
2910,057286,02918,1.0,2021-08-27
2911,057312,02932,40.0,2020-07-18
2912,057328,02932,9.0,2020-07-18
2913,061101,00338,2.0,2022-12-03
2915,057426,00461,1.0,2022-06-21
2916,061219,00338,2.0,2022-06-14
2917,057527,02916,13.0,2020-08-15
2918,061401,00338,4.0,2024-07-11
2919,061403,00338,6.0,2024-03-26
2920,061405,00481,1.0,2023-03-01
2922,057641,02631,2.0,2020-10-28
2923,057645,02631,1.0,2020-11-06
2924,057655,02631,2.0,2020-11-06
2925,061489,00256,4.0,2024-07-13
2926,057741,02631,2.0,2020-10-21
2927,061595,02932,1.0,2021-03-01
2928,057749,02631,1.0,2020-10-21
2929,057773,00261,1.0,2020-08-27
2930,057781,02932,1.0,2020-08-05
2931,061603,02932,1.0,2021-11-26
2932,061605,02932,1.0,2021-02-09
2933,061625,02918,1.0,2021-02-10
2934,061635,00471,1.0,2021-02-10
2935,061637,00471,1.0,2021-02-10
2936,057795,02932,1.0,2020-09-03
2937,057803,02631,1.0,2020-10-21
2938,061647,00171,1.0,2021-03-10
2939,061651,00171,3.0,2021-03-10
2940,061659,04514,37.0,2021-02-03
2941,061663,00171,1.0,2021-03-10
2942,057835,01652,1.0,2021-11-01
2943,057855,02932,48.0,2020-08-05
2944,057889,00261,1.0,2020-08-27
2945,057905,02932,1.0,2021-03-17
2946,061757,03283,3.0,2021-05-19
2947,061771,03283,2.0,2021-05-19
2948,061781,03283,1.0,2021-11-26
2949,061787,03283,1.0,2021-05-19
2950,061843,00440,2.0,2022-01-11
2951,061887,02980,4.0,2024-02-07
2952,061897,00520,3.0,2024-01-23
2953,058005,02918,1.0,2021-12-22
2954,058013,03115,1.0,2021-08-13
2955,058025,02932,4.0,2020-08-18
2956,061919,00444,1.0,2022-10-26
2957,058049,02932,4.0,2020-08-18
2959,058067,02918,1.0,2023-06-08
2960,058071,02918,1.0,2021-12-22
2961,061957,02980,1.0,2024-04-01
2962,061961,00527,1.0,2021-04-01
2963,058089,00278,1.0,2020-09-29
2964,061997,00353,1.0,2021-03-09
2965,062005,00527,2.0,2023-01-31
2966,062007,00527,2.0,2021-07-26
2967,062013,02932,1.0,2023-05-31
2968,058195,02722,110.0,2022-10-25
2969,062119,01652,2.0,2021-05-20
2970,058257,02918,2.0,2022-11-16
2972,062203,00471,2.0,2021-04-01
2973,062205,00503,4.0,2023-07-13
2974,062229,01652,1.0,2021-06-22
2975,058365,02976,20.0,2021-02-05
2976,062329,00419,2.0,2023-10-20
2977,062331,00289,1.0,2021-03-26
2978,062337,00261,1.0,2021-03-27
2979,062343,00261,1.0,2021-03-27
2980,058419,02980,2.0,2020-11-23
2981,058433,01652,3.0,2020-10-24
2982,058435,01652,4.0,2020-11-23
2983,058437,01652,2.0,2020-10-24
2984,062353,00261,1.0,2021-03-27
2985,058443,01652,4.0,2021-01-12
2986,058445,01652,2.0,2020-10-24
2987,058447,01652,2.0,2020-10-24
2988,058449,01652,4.0,2021-03-26
2989,058451,01652,4.0,2020-10-24
2990,062371,01652,1.0,2021-10-30
2991,062377,00463,1.0,2021-05-03
2993,062395,00463,1.0,2021-08-05
2994,062407,00419,1.0,2021-04-20
2995,058479,02932,22.0,2021-09-14
2996,058499,02932,3.0,2023-02-09
2997,062417,00527,7.0,2022-07-02
2999,062479,03488,1.0,2024-07-21
3000,062481,03488,1.0,2022-06-16
3001,058557,02980,1.0,2022-05-03
3005,062605,02932,9.0,2022-10-08
3006,058669,02980,1.0,2021-05-11
3008,062639,02932,2.0,2023-02-09
3010,058711,02932,1.0,2021-09-27
3011,058723,02980,1.0,2024-03-15
3012,062667,00360,2.0,2024-05-09
3013,058745,02932,8.0,2022-06-06
3014,058763,02980,2.0,2020-11-24
3015,058767,02980,1.0,2021-04-17
3016,058773,02980,2.0,2022-07-05
3017,062715,00055,2.0,2022-04-05
3019,058785,02980,1.0,2021-10-23
3020,058791,02980,3.0,2023-01-28
3021,058805,02980,2.0,2021-04-05
3023,062761,00419,2.0,2021-05-26
3024,062765,00419,1.0,2021-06-25
3025,062769,00419,2.0,2021-05-26
3026,058865,00515,2.0,2020-10-20
3027,058889,02932,2.0,2020-09-28
3028,062843,02932,5.0,2022-08-08
3029,062845,02932,1.0,2023-07-12
3030,062923,00171,1.0,2021-06-01
3032,062939,02932,2.0,2023-12-08
3033,062949,02932,2.0,2021-06-24
3034,062971,02932,32.0,2023-02-15
3035,062975,00171,4.0,2021-06-01
3036,062987,00171,1.0,2021-06-01
3037,062989,00171,1.0,2021-06-01
3038,062999,00171,2.0,2021-06-01
3039,063001,00171,1.0,2021-08-16
3041,059051,00265,6.0,2020-10-30
3042,059055,00265,3.0,2023-06-23
3043,059067,00360,2.0,2021-01-07
3044,059075,00440,6.0,2020-11-27
3045,059091,02932,2.0,2020-09-29
3047,059113,00261,2.0,2022-04-06
3048,063063,02932,1.0,2022-05-06
3049,063065,02932,1.0,2022-05-06
3050,063067,02932,2.0,2023-04-25
3051,063073,02932,4.0,2023-04-25
3052,059161,02932,1.0,2022-05-06
3054,063089,00360,1.0,2021-08-26
3055,063101,02932,6.0,2023-04-13
3056,063103,00360,3.0,2021-08-26
3057,059193,02932,8.0,2021-01-19
3061,059251,02334,3.0,2023-11-06
3064,063167,02932,8.0,2024-08-26
3065,063169,02932,24.0,2022-03-03
