,codpro,codfor,estoque,min_dt_estoque
735,020190,00256,9.0,2013-10-23
736,020604,01652,1.0,2014-02-03
737,020219,00444,3.0,2013-10-23
738,020375,00515,1.0,2013-11-14
739,020730,01652,10.0,2014-02-19
740,020383,00198,9.0,2013-11-19
741,020385,00198,5.0,2013-11-19
742,020399,00253,1.0,2013-11-26
743,020403,00253,1.0,2013-11-26
744,020409,00253,1.0,2013-11-26
745,020413,00253,3.0,2013-11-26
746,020441,00278,1.0,2013-12-02
747,020445,00055,3.0,2013-12-03
748,021496,00990,2.0,2014-11-24
749,020493,00589,3.0,2013-12-13
750,020523,01652,1.0,2013-12-21
751,020525,01652,1.0,2013-12-21
752,020864,00589,16.0,2014-04-11
753,020876,00346,3.0,2014-04-14
754,020924,00278,1.0,2014-05-28
755,020934,00346,1.0,2014-06-03
756,021010,00253,8.0,2014-06-30
757,021036,00589,2.0,2014-07-22
758,021046,00076,3.0,2014-07-19
759,021048,01652,4.0,2014-07-23
760,021052,01652,5.0,2014-07-23
761,021074,01652,4.0,2014-07-24
762,021078,01652,5.0,2014-07-24
763,021128,01652,1.0,2014-10-22
764,021150,01652,1.0,2014-09-05
765,021202,00573,1.0,2014-08-18
766,021214,00589,10.0,2014-10-21
767,021244,00388,1.0,2014-09-02
768,020593,00444,1.0,2014-01-23
769,021312,00123,26.0,2014-09-25
770,021316,00123,13.0,2014-09-25
771,020621,01652,33.0,2014-02-03
772,021386,01652,1.0,2014-11-10
773,021394,00269,2.0,2014-10-10
774,020739,00198,6.0,2014-02-18
775,020767,00256,3.0,2014-02-25
776,021484,01652,8.0,2014-11-27
777,021486,00269,1.0,2014-11-10
778,021488,00242,1.0,2014-11-12
779,021528,04845,3.0,2016-02-04
780,020817,00253,1.0,2014-03-24
781,021534,01652,1.0,2014-12-24
782,021538,01652,2.0,2014-12-02
783,021566,01652,40.0,2014-12-02
784,020917,01652,1.0,2014-05-21
785,020923,00290,1.0,2014-05-28
786,021698,00338,2.0,2015-02-13
787,021031,03049,1.0,2014-07-07
788,021730,00002,1.0,2015-03-02
789,021037,00589,1.0,2014-07-22
790,021818,00397,1.0,2015-04-29
791,021129,01652,8.0,2014-10-21
792,021135,01652,11.0,2014-08-11
793,021860,00397,6.0,2015-08-17
794,021163,01652,1.0,2014-08-11
795,021201,00573,2.0,2014-08-18
796,021954,01652,1.0,2015-05-22
797,021970,01652,1.0,2015-06-05
798,021978,00332,3.0,2015-05-11
799,022042,00395,8.0,2015-06-18
800,021313,00123,10.0,2014-09-25
801,021317,00123,16.0,2014-09-25
802,021329,00254,2.0,2014-09-26
803,022046,00253,1.0,2015-05-29
804,021335,00253,1.0,2014-09-30
805,021387,01652,4.0,2014-11-19
806,021389,01652,1.0,2014-11-10
807,021421,00360,4.0,2014-10-31
808,022164,00338,2.0,2015-06-30
809,021467,00392,10.0,2014-11-20
810,021473,01652,7.0,2014-11-20
811,021487,00269,2.0,2014-11-10
812,022194,00278,1.0,2015-07-06
813,022200,00520,4.0,2015-07-30
814,022212,00332,1.0,2015-07-13
815,022234,00395,2.0,2015-07-14
816,022242,01652,6.0,2015-07-25
817,021571,01652,1.0,2014-12-02
818,021575,00895,2.0,2014-11-25
819,021601,00253,1.0,2014-12-24
820,022296,00253,1.0,2015-08-03
821,022298,00253,3.0,2015-08-03
822,022300,00253,2.0,2015-08-03
823,021609,00444,2.0,2014-12-11
824,021627,00353,1.0,2014-12-15
825,021631,00353,1.0,2014-12-15
826,021633,00253,1.0,2014-12-16
827,022332,00573,1.0,2015-08-07
828,022356,00589,4.0,2015-08-08
829,021645,01652,6.0,2015-01-06
830,021665,00253,1.0,2015-01-31
831,021687,01652,1.0,2015-03-06
832,022418,00395,2.0,2015-09-18
833,022444,00612,2.0,2015-09-01
834,022454,00395,8.0,2015-09-18
835,022460,00076,2.0,2015-09-02
836,022462,00076,1.0,2015-09-02
837,021709,01652,8.0,2015-03-05
838,021731,00269,2.0,2015-03-03
839,021733,00253,2.0,2015-11-30
840,022480,00397,10.0,2015-09-28
841,022482,01652,1.0,2015-09-08
842,021845,00397,10.0,2015-04-29
843,021943,01652,1.0,2015-05-22
844,021933,01652,1.0,2015-06-05
845,021953,01652,2.0,2015-05-22
846,021959,01652,1.0,2015-06-05
847,021965,01652,1.0,2015-05-22
848,021975,01652,1.0,2015-05-22
849,022011,00269,1.0,2015-05-25
850,022013,00123,3.0,2015-05-25
851,022069,00124,2.0,2015-06-06
852,022550,00269,2.0,2015-10-02
853,022165,00338,1.0,2015-06-30
854,022167,00338,4.0,2015-06-30
855,022662,01652,7.0,2016-06-20
856,022243,01652,6.0,2015-07-25
857,022710,03049,2.0,2015-11-16
858,022726,00290,2.0,2015-11-11
859,022748,00444,1.0,2015-12-04
860,022301,00253,2.0,2015-08-03
861,022317,00265,1.0,2015-08-05
862,022323,00124,2.0,2015-08-19
863,022774,00444,4.0,2016-07-28
864,022349,00515,2.0,2015-08-08
865,022365,00589,20.0,2015-08-25
866,022383,00589,5.0,2016-04-08
867,022389,00397,20.0,2015-09-28
868,022916,00278,3.0,2016-01-27
869,022922,01652,2.0,2016-02-03
870,022924,01652,1.0,2016-02-03
871,022445,00612,4.0,2015-09-01
872,022451,00253,3.0,2015-08-27
873,022461,00076,1.0,2015-09-02
874,022525,00397,2.0,2015-10-14
875,023108,01652,6.0,2016-04-01
876,023126,01652,7.0,2016-04-01
877,023136,01652,3.0,2016-04-01
878,023138,01652,2.0,2016-04-01
879,023142,01652,7.0,2016-04-01
880,023144,01652,1.0,2016-04-01
881,023156,01652,5.0,2016-04-01
882,023244,00895,2.0,2016-04-16
883,023296,00095,18.0,2016-04-20
884,023306,01652,2.0,2016-05-03
885,023310,01652,7.0,2016-05-03
886,023312,01652,1.0,2016-05-03
887,023330,00419,1.0,2016-05-11
888,023344,00419,1.0,2016-05-11
889,023356,00417,6.0,2016-05-02
890,023380,00417,10.0,2016-05-02
891,023420,00417,2.0,2016-05-02
892,023422,00417,2.0,2016-05-02
893,022549,00269,1.0,2015-10-02
894,022551,00269,1.0,2015-10-02
895,022555,00990,4.0,2015-10-08
896,023498,00422,1.0,2016-05-13
897,023476,01652,2.0,2016-05-21
898,023480,01652,14.0,2016-05-21
899,023482,00409,9.0,2016-05-12
900,023492,01652,2.0,2016-05-21
901,023494,00422,3.0,2016-05-13
902,023496,00422,3.0,2016-05-13
903,023881,00421,13.0,2016-06-27
904,022585,01652,12.0,2015-10-23
905,023500,00422,1.0,2016-05-13
906,023502,00422,1.0,2016-05-13
907,023508,00422,1.0,2016-05-13
908,023516,00422,2.0,2016-05-13
909,023524,00422,3.0,2016-05-13
910,023530,00422,2.0,2016-05-13
911,022643,01652,1.0,2015-11-06
912,023566,00422,1.0,2016-05-13
913,023574,00422,1.0,2016-05-13
914,022659,01652,1.0,2015-11-04
915,022745,00444,3.0,2015-11-26
916,022777,00589,4.0,2015-11-24
917,022875,00573,6.0,2015-12-03
918,022883,00198,11.0,2015-12-03
919,022885,00198,14.0,2015-12-03
920,022963,00449,12.0,2016-02-15
921,023694,00417,1.0,2016-06-02
922,023700,00421,7.0,2016-06-06
923,023702,00421,8.0,2016-06-06
924,023712,00422,1.0,2016-06-09
925,023714,00422,8.0,2016-06-09
926,023722,00422,2.0,2016-06-09
927,023017,00265,1.0,2016-02-26
928,023025,00397,12.0,2016-12-06
929,023728,00422,2.0,2016-06-09
930,023768,01652,2.0,2016-06-22
931,023818,01652,3.0,2016-08-30
932,023854,00417,3.0,2016-06-23
933,023870,00421,14.0,2016-06-27
934,023872,00421,4.0,2016-06-27
935,023888,00520,7.0,2016-06-24
936,023942,00444,1.0,2016-07-11
937,023107,01652,3.0,2016-04-01
938,023115,01652,2.0,2016-04-01
939,023123,01652,2.0,2016-04-01
940,023127,01652,4.0,2016-05-03
941,023135,01652,3.0,2016-04-01
942,023968,01652,4.0,2016-07-18
943,023990,01652,49.0,2016-07-18
944,023137,01652,2.0,2016-05-03
945,023141,01652,3.0,2016-04-01
946,023145,01652,7.0,2016-04-01
947,023149,00573,2.0,2016-03-29
948,023161,00397,1.0,2016-04-07
949,024034,00427,1.0,2016-08-06
950,024040,00427,4.0,2016-08-06
951,024052,00427,2.0,2016-08-06
952,024064,00427,2.0,2016-08-06
953,024616,00444,6.0,2016-10-11
954,024078,00427,1.0,2016-08-06
955,024092,00427,1.0,2016-08-06
956,024094,00427,1.0,2016-08-06
957,024100,00427,12.0,2016-08-06
958,024102,00427,1.0,2016-08-06
959,023221,00417,2.0,2016-04-15
960,024114,00427,1.0,2016-08-06
961,023249,00527,1.0,2016-04-29
962,024186,00422,5.0,2016-08-16
963,023305,01652,1.0,2016-05-03
964,023307,01652,7.0,2016-05-03
965,023311,01652,2.0,2016-05-03
966,023331,00419,1.0,2016-05-11
967,024212,04279,1.0,2016-08-24
968,024242,00444,1.0,2016-08-27
969,024280,00589,4.0,2016-08-25
970,024282,00589,5.0,2016-08-25
971,024288,00589,2.0,2016-08-25
972,024290,00589,3.0,2016-08-25
973,024292,00589,2.0,2016-08-25
974,024308,00589,5.0,2016-08-25
975,024320,00449,4.0,2016-08-31
976,023381,00417,11.0,2016-05-02
977,023401,00417,10.0,2016-05-02
978,023405,00417,1.0,2016-05-02
979,024350,00427,2.0,2016-08-30
980,023479,01652,11.0,2016-05-21
981,024376,00417,1.0,2016-09-02
982,023473,01652,8.0,2016-05-21
983,024416,00573,3.0,2016-09-03
984,024418,00573,3.0,2016-09-03
985,024422,00417,2.0,2016-09-08
986,023495,00422,3.0,2016-05-13
987,023497,00422,2.0,2016-05-13
988,023501,00422,2.0,2016-05-13
989,023503,00422,1.0,2016-05-13
990,023509,00422,6.0,2016-05-13
991,023513,00422,10.0,2016-05-13
992,023517,00422,4.0,2016-05-13
993,024442,04279,8.0,2016-09-16
994,024454,00431,10.0,2016-09-22
995,024458,00431,19.0,2016-09-22
996,024486,00427,2.0,2016-09-24
997,023533,00422,2.0,2016-05-13
998,023543,00422,1.0,2016-05-13
999,024502,00427,2.0,2016-09-24
1000,024504,00427,2.0,2016-09-24
1001,024508,01652,3.0,2016-09-26
1002,024528,00417,5.0,2016-09-29
1003,024530,00417,2.0,2016-09-29
1004,023567,00422,3.0,2016-05-13
1005,023577,00422,1.0,2016-05-13
1006,023619,00147,1.0,2016-05-19
1007,023657,00419,1.0,2016-05-28
1008,023689,00419,2.0,2016-05-28
1009,023695,00417,1.0,2016-06-02
1010,023713,00422,7.0,2016-06-09
1011,023717,00422,5.0,2016-06-09
1012,023731,00422,1.0,2016-06-09
1013,023793,00421,1.0,2016-06-15
1014,023799,03049,1.0,2016-06-14
1015,023851,00417,2.0,2016-06-23
1016,023863,00417,1.0,2016-06-23
1017,023877,00421,6.0,2016-06-27
1018,024604,00395,2.0,2016-10-04
1019,023951,00471,2.0,2016-07-09
1020,023957,00422,1.0,2016-07-12
1021,024672,01652,5.0,2016-10-17
1022,023965,00353,1.0,2016-07-14
1023,024698,00436,1.0,2016-10-31
1024,023991,01652,4.0,2016-07-18
1025,024013,00265,2.0,2016-07-29
1026,024754,01652,11.0,2016-11-03
1027,024039,00427,2.0,2016-08-06
1028,024049,00427,1.0,2016-08-06
1029,024055,00427,1.0,2016-08-06
1030,024061,00427,2.0,2016-08-06
1031,024083,00427,1.0,2016-08-06
1032,024792,00436,2.0,2016-11-11
1033,024812,00436,3.0,2016-11-11
1034,024828,00265,1.0,2016-11-19
1035,024834,00990,1.0,2016-11-16
1036,024848,00422,4.0,2016-11-25
1037,024852,00422,1.0,2016-11-25
1038,024854,00422,2.0,2016-11-25
1039,024858,00422,2.0,2016-11-25
1040,024874,00427,2.0,2016-11-28
1041,024103,00427,1.0,2016-08-06
1042,024115,00427,4.0,2016-08-06
1043,024117,00427,1.0,2016-08-06
1044,024900,00427,1.0,2016-11-28
1045,024910,00427,9.0,2016-11-28
1046,024930,00265,1.0,2016-12-06
1047,024994,00427,1.0,2016-12-15
1048,024978,00253,1.0,2016-12-13
1049,024189,00422,2.0,2016-10-10
1050,024195,00253,2.0,2016-08-18
1051,025006,00254,1.0,2016-12-27
1052,024219,04279,6.0,2016-08-24
1053,024225,04279,1.0,2016-08-24
1054,025050,04279,2.0,2016-12-26
1055,024251,00444,2.0,2016-08-27
1056,024265,00444,1.0,2016-08-27
1057,025098,01652,3.0,2017-02-10
1058,025106,00417,1.0,2017-01-06
1059,024287,00589,1.0,2016-08-25
1060,024291,00589,6.0,2016-08-25
1061,024307,00589,6.0,2016-08-25
1062,024311,00589,9.0,2016-08-25
1063,024319,00449,4.0,2016-08-31
1064,024321,00449,1.0,2016-08-31
1065,024351,00427,3.0,2016-09-24
1066,025163,03049,1.0,2017-02-01
1067,025173,00427,3.0,2017-02-03
1068,025175,00124,1.0,2017-02-03
1069,025181,03049,1.0,2017-02-01
1070,025187,03049,1.0,2017-02-01
1071,025191,00990,3.0,2017-02-06
1072,024367,01652,5.0,2016-08-31
1073,025219,00572,2.0,2018-12-19
1074,024397,00895,3.0,2016-09-10
1075,024423,00417,2.0,2016-09-08
1076,025235,00572,2.0,2018-12-18
1077,025271,00572,2.0,2018-12-19
1078,024445,02813,2.0,2016-09-12
1079,024489,00427,2.0,2016-09-24
1080,024497,00427,2.0,2016-09-24
1081,024503,00427,3.0,2016-09-24
1082,025355,00419,1.0,2017-02-22
1083,024507,01652,1.0,2016-09-26
1084,024527,00417,1.0,2016-09-29
1085,024529,00417,3.0,2016-09-29
1086,025359,00419,2.0,2017-02-22
1087,025361,00253,1.0,2017-02-22
1088,025385,00436,1.0,2017-03-06
1089,025389,01652,1.0,2017-03-04
1090,025393,01652,1.0,2017-03-04
1091,025395,01652,2.0,2017-03-04
1092,025399,01652,1.0,2017-03-04
1093,025411,01652,6.0,2017-03-04
1094,025421,00269,3.0,2017-03-22
1095,025469,00338,1.0,2017-03-14
1096,025545,00527,1.0,2018-04-18
1097,025549,00445,15.0,2017-08-23
1098,025667,01652,3.0,2017-04-05
1099,025872,00447,1.0,2017-04-13
1100,024559,04845,3.0,2016-10-04
1101,025747,01652,2.0,2017-04-04
1102,025749,01652,1.0,2017-04-05
1103,024631,00253,1.0,2016-10-18
1104,024633,00427,1.0,2016-10-21
1105,024665,04279,1.0,2016-10-21
1106,025823,00124,1.0,2017-04-19
1107,025825,00447,1.0,2017-04-13
1108,025831,00338,2.0,2017-04-13
1109,024693,00436,3.0,2016-10-31
1110,025857,00447,16.0,2017-04-13
1111,025863,00447,16.0,2017-04-13
1112,025871,00447,2.0,2017-04-13
1113,025901,00447,6.0,2017-04-13
1114,025925,00427,1.0,2017-04-20
1115,025929,01652,1.0,2017-04-27
1116,024811,00436,4.0,2016-11-11
1117,025961,00123,4.0,2017-04-26
1118,025965,00123,5.0,2017-04-26
1119,025969,00123,5.0,2017-04-26
1120,025971,00123,15.0,2017-04-26
1121,025973,00123,15.0,2017-04-26
1122,025975,00123,7.0,2017-04-26
1123,025977,00457,1.0,2017-04-26
1124,024833,00990,1.0,2016-11-16
1125,024849,00422,1.0,2016-11-25
1126,024855,00422,1.0,2016-11-25
1127,026031,00447,2.0,2017-05-04
1128,026033,00447,16.0,2017-05-04
1129,026039,00447,2.0,2017-05-04
1130,024877,00427,2.0,2016-11-28
1131,024895,00427,1.0,2016-11-28
1132,024897,00427,1.0,2016-11-28
1133,024913,00253,2.0,2016-11-28
1134,024917,00436,1.0,2016-12-02
1135,026159,00527,1.0,2017-05-24
1136,024985,00427,1.0,2016-12-15
1137,024989,00427,1.0,2016-12-15
1138,024991,00427,1.0,2016-12-15
1139,025025,00440,1.0,2016-12-22
1140,026325,00360,2.0,2017-06-07
1141,025069,00436,2.0,2016-12-23
1142,025071,00436,2.0,2016-12-23
1143,025093,00338,1.0,2017-01-03
1144,025099,01652,4.0,2017-02-10
1145,025101,00417,1.0,2016-12-30
1146,026363,00527,8.0,2017-06-13
1147,026377,00171,1.0,2017-06-14
1148,026379,00171,4.0,2017-06-14
1149,026383,00171,4.0,2017-06-14
1150,026393,00171,5.0,2017-06-14
1151,026395,00447,2.0,2017-06-09
1152,025107,00417,1.0,2017-01-11
1153,025123,00253,1.0,2016-12-27
1154,026419,00253,6.0,2017-06-14
1155,025144,00360,1.0,2017-01-26
1156,025176,00124,2.0,2017-02-03
1157,025182,03049,2.0,2017-02-01
1158,025192,00990,5.0,2017-02-06
1159,026463,01652,2.0,2017-09-23
1160,026475,00446,2.0,2017-06-26
1161,026491,00446,2.0,2017-06-26
1162,025218,00572,3.0,2018-12-19
1163,025220,00572,1.0,2018-12-19
1164,025250,00572,4.0,2018-12-19
1165,025224,00572,3.0,2018-12-19
1166,025236,00572,1.0,2018-12-21
1167,025248,00572,3.0,2018-12-19
1168,026519,00353,1.0,2017-06-27
1169,025270,00572,3.0,2018-12-19
1170,025276,00527,115.0,2017-03-28
1171,025284,00527,2.0,2017-03-08
1172,025352,00419,1.0,2017-02-22
1173,025356,00419,1.0,2017-02-22
1174,025386,00436,1.0,2017-03-06
1175,025398,01652,5.0,2017-03-04
1176,025412,01652,5.0,2017-03-04
1177,025434,00440,4.0,2017-03-09
1178,025462,00338,4.0,2017-03-14
1179,025488,00427,1.0,2017-03-07
1180,025524,00441,10.0,2017-03-16
1181,026555,00451,1.0,2017-07-05
1182,026549,00427,1.0,2017-07-06
1183,025550,00445,4.0,2017-08-23
1184,026577,00451,1.0,2017-07-05
1185,026599,00451,2.0,2017-07-05
1186,026609,00451,1.0,2017-07-05
1187,026613,00397,1.0,2017-07-17
1188,026629,00451,1.0,2017-07-05
1189,026639,00451,2.0,2017-07-05
1190,025630,00150,2.0,2017-03-24
1191,025672,01652,1.0,2017-04-01
1192,026761,00427,1.0,2017-08-01
1193,026767,00427,1.0,2017-08-01
1194,026907,00446,1.0,2017-08-12
1195,026779,03115,3.0,2017-08-24
1196,025750,01652,2.0,2017-04-07
1197,026847,00445,2.0,2017-08-28
1198,025810,00447,2.0,2017-04-13
1199,025824,00447,1.0,2017-04-13
1200,026877,00446,1.0,2017-08-12
1201,025836,00447,2.0,2017-04-13
1202,025858,00447,2.0,2017-04-13
1203,025866,00447,3.0,2017-04-13
1204,025870,00447,3.0,2017-04-13
1205,026919,00446,1.0,2017-08-12
1206,026949,00253,6.0,2017-08-11
1207,026955,04279,1.0,2017-08-26
1208,026961,04279,1.0,2017-09-27
1209,026963,04279,1.0,2017-08-26
1210,025966,00123,3.0,2017-04-26
1211,025894,00447,2.0,2017-04-13
1212,026981,00253,1.0,2017-08-15
1213,025932,00256,1.0,2017-04-26
1214,025962,00123,10.0,2017-04-26
1215,027049,00573,1.0,2017-08-15
1216,027069,03115,1.0,2017-08-24
1217,027073,00253,7.0,2017-08-15
1218,025970,00123,17.0,2017-04-26
1219,025972,00123,11.0,2017-04-26
1220,025974,00123,9.0,2017-04-26
1221,027095,03115,3.0,2017-08-24
1222,026034,00447,1.0,2017-05-04
1223,026036,00447,1.0,2017-05-04
1224,026044,00447,1.0,2017-05-04
1225,027205,00256,1.0,2017-08-22
1226,027209,00445,1.0,2017-08-23
1227,027237,00445,10.0,2017-08-23
1228,027261,00445,9.0,2017-08-28
1229,026128,00397,1.0,2017-05-26
1230,027317,00422,1.0,2017-08-25
1231,027323,00422,1.0,2017-08-25
1232,027329,00419,3.0,2017-08-24
1233,027339,00445,5.0,2017-08-28
1234,026152,01652,3.0,2017-06-07
1235,027379,00445,12.0,2017-08-28
1236,027389,00180,3.0,2017-08-25
1237,027391,00180,18.0,2017-08-25
1238,027487,02927,8.0,2021-10-14
1239,027491,00419,2.0,2017-09-11
1240,027493,00419,1.0,2017-09-11
1241,027509,00419,2.0,2017-09-11
1242,026296,01652,6.0,2017-06-02
1243,026310,00253,2.0,2017-06-02
1244,027539,00417,2.0,2017-09-08
1245,027547,00124,1.0,2017-09-11
1246,026326,00360,1.0,2017-06-07
1247,026330,00124,3.0,2017-06-02
1248,026378,00171,3.0,2017-06-14
1249,026380,00171,5.0,2017-06-14
1250,026382,00171,3.0,2017-06-14
1251,026388,00171,4.0,2017-06-14
1252,027609,00417,1.0,2017-09-11
1253,027613,00417,8.0,2017-09-11
1254,026444,01652,1.0,2017-06-29
1255,026450,00446,1.0,2017-06-26
1256,026464,00520,20.0,2017-06-24
1257,027693,00171,3.0,2017-09-25
1258,027699,00527,3.0,2017-09-28
1259,026496,00520,5.0,2017-06-23
1260,026520,00353,6.0,2017-06-27
1261,027751,00589,1.0,2017-10-03
1262,027823,00573,1.0,2017-09-27
1263,027841,03115,1.0,2017-09-25
1264,027849,03115,2.0,2017-09-25
1265,027861,00265,1.0,2017-10-02
1266,027863,00265,2.0,2017-10-02
1267,027865,00265,2.0,2017-10-02
1268,027867,00265,1.0,2017-10-02
1269,027927,00447,1.0,2017-10-04
1270,027931,00447,4.0,2017-10-04
1271,028017,00616,6.0,2017-10-19
1272,027983,00449,2.0,2017-10-17
1273,027995,00397,2.0,2017-10-24
1274,028013,00616,2.0,2017-10-19
1275,028027,00616,1.0,2017-10-19
1276,028035,00616,7.0,2017-10-19
1277,028051,00616,4.0,2017-10-19
1278,028069,00440,1.0,2017-11-09
1279,026538,00573,6.0,2017-06-29
1280,028123,00427,2.0,2017-10-31
1281,026554,00451,2.0,2017-07-05
1282,026568,00451,1.0,2017-07-05
1283,026574,00451,4.0,2017-07-05
1284,028191,00445,2.0,2017-11-06
1285,026664,00446,2.0,2017-07-17
1286,026690,00527,1.0,2017-08-18
1287,026724,00451,1.0,2017-07-25
1288,026762,00427,2.0,2017-08-01
1289,028323,01652,4.0,2017-12-06
1290,028325,01652,4.0,2018-10-17
1291,026766,00427,1.0,2017-08-01
1292,026790,00395,4.0,2018-04-26
1293,028409,00253,4.0,2017-11-17
1294,026864,00445,5.0,2017-08-28
1295,026878,00446,2.0,2017-08-12
1296,028431,00444,8.0,2017-11-21
1297,028433,00444,6.0,2017-11-21
1298,026906,00446,1.0,2017-08-12
1299,026948,00253,2.0,2017-08-11
1300,026962,04279,4.0,2017-08-26
1301,026964,04279,1.0,2017-08-26
1302,026972,04279,2.0,2018-10-25
1303,027024,00573,3.0,2017-08-15
1304,027034,00573,1.0,2017-08-15
1305,027068,01652,6.0,2017-08-22
1306,027098,03115,1.0,2017-08-24
1307,027104,03115,2.0,2017-08-24
1308,027158,00445,7.0,2017-08-23
1309,027164,00445,1.0,2017-08-23
1310,027178,00445,2.0,2017-08-23
1311,027180,00445,11.0,2017-08-23
1312,027216,00445,1.0,2017-08-23
1313,027220,00445,4.0,2017-08-23
1314,027246,00445,1.0,2017-08-23
1315,027254,00445,6.0,2017-08-23
1316,027284,00445,2.0,2017-08-28
1317,027294,00445,3.0,2017-08-23
1318,027308,00445,2.0,2017-08-23
1319,027318,00422,4.0,2017-08-25
1320,027328,00419,2.0,2017-08-24
1321,027330,00338,2.0,2017-08-29
1322,027348,00445,1.0,2017-08-28
1323,027390,00180,10.0,2017-08-25
1324,027392,00180,10.0,2017-08-25
1325,027402,00445,1.0,2017-08-28
1326,027404,00445,10.0,2017-08-28
1327,027406,00445,14.0,2017-08-28
1328,027464,00265,1.0,2017-08-31
1329,027466,00421,9.0,2017-09-01
1330,028599,00589,4.0,2017-12-12
1331,028605,00589,4.0,2017-12-12
1332,027490,00419,2.0,2017-09-11
1333,027492,00419,1.0,2017-09-11
1334,027506,00419,5.0,2017-09-11
1335,027508,00419,2.0,2017-09-11
1336,027510,00419,2.0,2017-09-11
1337,027530,02927,4.0,2021-03-29
1338,027540,00417,6.0,2017-09-08
1339,027542,00417,1.0,2017-09-08
1340,027548,00124,2.0,2017-09-11
1341,027550,00124,3.0,2017-09-11
1342,028661,01652,2.0,2017-12-21
1343,028701,00446,1.0,2017-12-16
1344,028707,00446,3.0,2017-12-16
1345,028715,00274,90.0,2017-12-21
1346,028751,00463,2.0,2017-12-26
1347,028765,00463,3.0,2017-12-26
1348,027608,00417,6.0,2017-09-11
1349,028867,00417,2.0,2017-12-22
1350,027664,01652,1.0,2017-09-18
1351,028881,00265,3.0,2018-01-02
1352,028889,00171,2.0,2018-01-04
1353,028901,00442,5.0,2018-01-15
1354,027692,00171,2.0,2017-09-25
1355,027694,00527,1.0,2017-09-28
1356,027700,00527,4.0,2017-09-28
1357,027702,00444,14.0,2017-09-30
1358,027744,00589,4.0,2017-10-03
1359,027748,00589,4.0,2017-10-03
1360,027774,00417,2.0,2017-09-21
1361,027784,00198,3.0,2017-09-23
1362,028997,00463,2.0,2018-02-07
1363,027814,04845,2.0,2017-09-21
1364,027820,00573,1.0,2017-09-27
1365,029033,01652,1.0,2018-02-19
1366,027824,00573,1.0,2017-09-27
1367,027826,00573,8.0,2017-09-27
1368,027828,03115,12.0,2017-09-25
1369,027838,00269,2.0,2017-10-04
1370,027840,03115,4.0,2017-09-25
1371,027858,00265,1.0,2017-10-02
1372,027860,00265,2.0,2017-10-02
1373,029089,01652,1.0,2018-03-21
1374,027908,00417,1.0,2017-10-05
1375,027926,00152,1.0,2017-10-10
1376,027936,00278,5.0,2017-10-07
1377,027940,00124,2.0,2017-10-13
1378,029159,00417,1.0,2018-03-22
1379,029165,00419,2.0,2018-03-29
1380,027978,00290,1.0,2017-10-18
1381,027984,00449,1.0,2017-10-17
1382,029179,00360,21.0,2018-03-29
1383,029189,00444,1.0,2018-11-14
1384,029195,00444,4.0,2018-11-01
1385,029197,00444,1.0,2018-10-16
1386,029223,00444,1.0,2018-11-06
1387,029231,00360,2.0,2019-07-25
1388,028010,00616,1.0,2017-10-19
1389,028016,00616,1.0,2017-10-19
1390,028022,00616,4.0,2017-10-19
1391,029265,00397,2.0,2018-03-22
